FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
"282","קרן השתלמות למורים בבתיה""ס העי""ס במכללות ובסמינרים (מקוצר)","קרנות השתלמות","ארגון המורים העל יסודיים","עגור חברה לניהול קופות גמל וקרנות השתלמות בע""מ","202004","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","5.65","1.83","-0.07","3.75","438.85","0.20","","4.63","-6.76","5.13","6.42","1.68","1.25","6.03","-0.72","0.14","86.40","147.04","104.90","75.01","520024985","12/22/2020 12:00:00 AM"
"282","קרן השתלמות למורים בבתיה""ס העי""ס במכללות ובסמינרים (מקוצר)","קרנות השתלמות","ארגון המורים העל יסודיים","עגור חברה לניהול קופות גמל וקרנות השתלמות בע""מ","202005","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","5.74","1.83","-0.08","3.83","447.07","0.20","","1","-5.83","4.86","7.47","1.59","1.45","6.04","-0.48","0.19","86.70","155.41","118.86","82.01","520024985","12/22/2020 12:00:00 AM"
"282","קרן השתלמות למורים בבתיה""ס העי""ס במכללות ובסמינרים (מקוצר)","קרנות השתלמות","ארגון המורים העל יסודיים","עגור חברה לניהול קופות גמל וקרנות השתלמות בע""מ","202006","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","5.76","3.97","-0.86","0.93","443.30","0.20","","-1.03","-6.80","4.37","8.80","1.44","1.70","5.97","-0.48","0.17","87.20","152.55","122.28","77.25","520024985","12/22/2020 12:00:00 AM"
"282","קרן השתלמות למורים בבתיה""ס העי""ס במכללות ובסמינרים (מקוצר)","קרנות השתלמות","ארגון המורים העל יסודיים","עגור חברה לניהול קופות גמל וקרנות השתלמות בע""מ","202007","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","7.57","-8.98","-13.3","3.25","455.95","0.20","","2.14","-4.80","5.69","9.81","1.86","1.89","6.01","-0.48","0.25","87.50","158.72","133.17","82.07","520024985","12/22/2020 12:00:00 AM"
"282","קרן השתלמות למורים בבתיה""ס העי""ס במכללות ובסמינרים (מקוצר)","קרנות השתלמות","ארגון המורים העל יסודיים","עגור חברה לניהול קופות גמל וקרנות השתלמות בע""מ","202008","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","5.73","2.39","-3.89","-0.55","466.34","0.20","","2.41","-2.51","8.07","14.35","2.62","2.72","6.04","-0.36","0.39","87.60","167.73","140.51","88.63","520024985","12/22/2020 12:00:00 AM"
"282","קרן השתלמות למורים בבתיה""ס העי""ס במכללות ובסמינרים (מקוצר)","קרנות השתלמות","ארגון המורים העל יסודיים","עגור חברה לניהול קופות גמל וקרנות השתלמות בע""מ","202009","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","5.61","4.16","-2.35","-0.9","460.45","0.20","","-1.05","-3.53","6.38","15.17","2.08","2.87","6","-0.36","0.36","87.10","173.89","150.69","90.13","520024985","12/22/2020 12:00:00 AM"
"282","קרן השתלמות למורים בבתיה""ס העי""ס במכללות ובסמינרים (מקוצר)","קרנות השתלמות","ארגון המורים העל יסודיים","עגור חברה לניהול קופות גמל וקרנות השתלמות בע""מ","202010","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","4.87","3.24","-4.17","-2.54","456.97","0.20","","-0.19","-3.71","5.32","12.19","1.74","2.33","5.92","-0.48","0.31","87.10","176.52","149.14","83.69","520024985","12/22/2020 12:00:00 AM"
"282","קרן השתלמות למורים בבתיה""ס העי""ס במכללות ובסמינרים (מקוצר)","קרנות השתלמות","ארגון המורים העל יסודיים","עגור חברה לניהול קופות גמל וקרנות השתלמות בע""מ","202011","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","5.78","1.72","-6.18","-2.12","473.03","0.20","","4","0.14","8.73","16.90","2.83","3.17","6.15","-0.72","0.49","87.20","194.69","161.70","93.57","520024985","12/22/2020 12:00:00 AM"
"284","קרן השתלמות למורים וגננות מסלול מקוצר - מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים ולגננות - חברה מנהלת בע""מ","202001","1/1/1987 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","2.06","3.37","-4.57","-5.88","718.16","0.12","","0.26","0.26","15.58","19.34","4.94","3.60","3.93","0.48","1.02","83.20","310.92","224.64","152.48","520027251","12/22/2020 12:00:00 AM"
"284","קרן השתלמות למורים וגננות מסלול מקוצר - מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים ולגננות - חברה מנהלת בע""מ","202002","1/1/1987 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","9.46","3.24","-3.53","2.69","706.58","0.12","","-1.97","-1.72","12.67","14.42","4.06","2.73","3.96","0.48","0.75","82.80","256.92","176.83","130.34","520027251","12/22/2020 12:00:00 AM"
"284","קרן השתלמות למורים וגננות מסלול מקוצר - מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים ולגננות - חברה מנהלת בע""מ","202003","1/1/1987 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","9.8","4.4","-2.5","2.9","650.24","0.12","","-8.23","-9.80","3.43","4.35","1.13","0.86","5.47","0.24","0.01","82","222.43","154.62","112.79","520027251","12/22/2020 12:00:00 AM"
"284","קרן השתלמות למורים וגננות מסלול מקוצר - מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים ולגננות - חברה מנהלת בע""מ","202004","1/1/1987 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","9.26","0.74","-1.17","7.35","689.01","0.12","","4.74","-5.53","7.34","8.63","2.39","1.67","5.85","0.12","0.24","82.30","258.13","173.77","136.95","520027251","12/22/2020 12:00:00 AM"
"284","קרן השתלמות למורים וגננות מסלול מקוצר - מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים ולגננות - חברה מנהלת בע""מ","202005","1/1/1987 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","9.44","2.07","-1.03","6.34","701.02","0.12","","0.81","-4.76","7.37","9.26","2.40","1.79","5.86","0.24","0.27","82.40","262.06","185.57","140.70","520027251","12/22/2020 12:00:00 AM"
"284","קרן השתלמות למורים וגננות מסלול מקוצר - מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים ולגננות - חברה מנהלת בע""מ","202006","1/1/1987 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","9.55","3.88","-3.3","2.37","698.48","0.12","","-0.67","-5.40","7.10","10.95","2.31","2.10","5.77","0.24","0.27","82.90","252.15","197.38","143.39","520027251","12/22/2020 12:00:00 AM"
"284","קרן השתלמות למורים וגננות מסלול מקוצר - מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים ולגננות - חברה מנהלת בע""מ","202007","1/1/1987 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","13.09","4.66","-2.09","6.34","721.19","0.12","","2.35","-3.18","8.48","12.18","2.75","2.33","5.83","0.36","0.36","83.20","269.21","223.46","155.24","520027251","12/22/2020 12:00:00 AM"
"284","קרן השתלמות למורים וגננות מסלול מקוצר - מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים ולגננות - חברה מנהלת בע""מ","202008","1/1/1987 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","10.78","4","-5.16","1.62","747.91","0.12","","3.47","0.18","12.22","17.97","3.92","3.36","5.95","0.72","0.54","83.10","292.28","240.12","165.47","520027251","12/22/2020 12:00:00 AM"
"284","קרן השתלמות למורים וגננות מסלול מקוצר - מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים ולגננות - חברה מנהלת בע""מ","202009","1/1/1987 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","9.61","4.61","-2.83","2.17","738.03","0.12","","-1.59","-1.41","10.10","18.19","3.26","3.40","5.94","0.72","0.48","83.10","282.98","250.67","180.30","520027251","12/22/2020 12:00:00 AM"
"284","קרן השתלמות למורים וגננות מסלול מקוצר - מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים ולגננות - חברה מנהלת בע""מ","202010","1/1/1987 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","8.27","3.49","-2.23","2.55","741.57","0.12","","0.14","-1.27","9.45","15.33","3.06","2.89","5.85","0.60","0.45","83.10","282.22","247.52","174.93","520027251","12/22/2020 12:00:00 AM"
"284","קרן השתלמות למורים וגננות מסלול מקוצר - מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים ולגננות - חברה מנהלת בע""מ","202011","1/1/1987 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","11.24","5.43","-3.99","1.82","772.92","0.12","","3.96","2.64","13.12","20.20","4.19","3.75","6.07","0.48","0.62","83","311.05","264.53","190.99","520027251","12/22/2020 12:00:00 AM"
"285","קרן השתלמות למורים תיכונים  מסלול מקוצר מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים תיכוניים, מורי סמינרים ומפקחים - חברה מנהלת בע""מ","202001","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","3.14","2.27","-5.62","-4.75","566.37","0.12","","0.23","0.23","16.11","20.35","5.10","3.77","3.98","0.60","1.05","81.70","243.85","178.09","123.15","520028390","12/22/2020 12:00:00 AM"
"285","קרן השתלמות למורים תיכונים  מסלול מקוצר מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים תיכוניים, מורי סמינרים ומפקחים - חברה מנהלת בע""מ","202002","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","5.58","2.56","-3.53","-0.51","555.56","0.12","","-1.80","-1.57","13.32","15.47","4.26","2.92","3.99","0.72","0.80","81.10","202.12","141.44","106.33","520028390","12/22/2020 12:00:00 AM"
"285","קרן השתלמות למורים תיכונים  מסלול מקוצר מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים תיכוניים, מורי סמינרים ומפקחים - חברה מנהלת בע""מ","202003","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","5.4","3","-2.8","-0.4","508.24","0.12","","-8.42","-9.86","3.83","5.06","1.26","0.99","5.55","0.36","0.03","80.10","177.79","126.99","90.97","520028390","12/22/2020 12:00:00 AM"
"285","קרן השתלמות למורים תיכונים  מסלול מקוצר מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים תיכוניים, מורי סמינרים ומפקחים - חברה מנהלת בע""מ","202004","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","5.77","0.86","-1.06","3.85","537.05","0.12","","4.91","-5.44","7.85","9.49","2.55","1.83","5.95","0.24","0.26","80.40","202.39","139.24","108.74","520028390","12/22/2020 12:00:00 AM"
"285","קרן השתלמות למורים תיכונים  מסלול מקוצר מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים תיכוניים, מורי סמינרים ומפקחים - חברה מנהלת בע""מ","202005","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","5.7","2.48","-1.69","1.53","542.82","0.12","","0.78","-4.70","7.80","10.04","2.54","1.93","5.96","0.36","0.29","80.50","204.49","148.11","111.69","520028390","12/22/2020 12:00:00 AM"
"285","קרן השתלמות למורים תיכונים  מסלול מקוצר מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים תיכוניים, מורי סמינרים ומפקחים - חברה מנהלת בע""מ","202006","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","5.75","2.73","-1.06","1.96","541.59","0.12","","-0.56","-5.23","7.66","11.89","2.49","2.27","5.87","0.36","0.30","81.10","195.82","156.93","113.07","520028390","12/22/2020 12:00:00 AM"
"285","קרן השתלמות למורים תיכונים  מסלול מקוצר מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים תיכוניים, מורי סמינרים ומפקחים - חברה מנהלת בע""מ","202007","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","7.42","2.58","-4.76","0.08","554.32","0.12","","2.35","-3","9.04","13.13","2.93","2.50","5.93","0.48","0.39","81.30","207.85","177.05","120.15","520028390","12/22/2020 12:00:00 AM"
"285","קרן השתלמות למורים תיכונים  מסלול מקוצר מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים תיכוניים, מורי סמינרים ומפקחים - חברה מנהלת בע""מ","202008","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","6.09","2","-4.13","-0.04","573.82","0.12","","3.53","0.42","12.85","19.13","4.11","3.56","6.05","0.84","0.57","81.40","223.11","187.44","129.81","520028390","12/22/2020 12:00:00 AM"
"285","קרן השתלמות למורים תיכונים  מסלול מקוצר מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים תיכוניים, מורי סמינרים ומפקחים - חברה מנהלת בע""מ","202009","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","5.51","2.15","-2.98","0.38","565.44","0.12","","-1.52","-1.11","10.83","19.55","3.49","3.64","6.03","0.84","0.51","81.20","216.59","196.07","138.98","520028390","12/22/2020 12:00:00 AM"
"285","קרן השתלמות למורים תיכונים  מסלול מקוצר מסלול כללי","קרנות השתלמות","הסתדרות המורים בישראל, אגודה עות'מאנית","קרנות השתלמות למורים תיכוניים, מורי סמינרים ומפקחים - חברה מנהלת בע""מ","202010","1/1/1970 12:00:00 AM","עובדי סקטור מסויים","כללי","כללי","4.84","2.19","-2.39","0.26","566.51","0.12","","0.15","-0.96","10.20","16.56","3.29","3.11","5.93","0.72","0.47","81.20","215","193.43","132.96","520028390","12/22/2020 12:00:00 AM"
